,country,egis_product,manufacturer,product,product_id,pack,pack_size,reimb_categ,reimbursment_per_unit,tablet_price_base,tablet_amount_base,product_units_base,lc_value_base,tablet_price_0p,tablet_amount_0p,product_units_0p,lc_value_0p,tablet_price_5p,tablet_amount_5p,product_units_5p,lc_value_5p,tablet_price_10p,tablet_amount_10p,product_units_10p,lc_value_10p,lc_value_w_reimb_0p,lc_value_w_reimb_5p,lc_value_w_reimb_10p,lc_value_abs_diff_5p,lc_value_perc_diff_5p,lc_value_abs_diff_10p,lc_value_perc_diff_10p
0,HU,AMLODIPINE + INDAPAMIDE + PERINDOPRIL-A (default),PROTERAPIA HUNGARI,COVERCARD PLUS,HU4033,FT 5/1.25/5 30,30,80%,897.75,29.785,24364320,812144,725691271,29.785,25375214,845840,755800741,31.274,24720944,824031,773128980,32.764,24720944,824031,809944646,1515153601.0,1512902810.25,1549718476.25,-2250790.75,-0.14855198499442432,34564875.25,2.281278625954967
0,HU,AMLODIPINE + INDAPAMIDE + PERINDOPRIL-A (default),KRKA,CO-DALNESSA,HU6182,TB 4/10/1.25 30,30,80%,1069.95,21.84,880170,29339,19222913,21.84,892940,29765,19501807,22.932,892940,29765,20476897,24.024,1427612,47587,34296952,51348868.75,52323958.75,85212662.65,975090.0,1.8989512792333911,33863793.900000006,65.9484711627654
0,HU,AMLODIPINE + INDAPAMIDE + PERINDOPRIL-A (default),KRKA,CO-DALNESSA,HU350,TAB 8/5/2.5 30,30,80%,1539.3,36.89,2490840,83028,91887088,36.89,2541366,84712,93750979,38.734,2541366,84712,98438528,40.579,2439439,81315,98989993,224148160.6,228835709.6,224158172.5,4687549.0,2.091272570541005,10011.90000000596,0.004466643836472313
0,HU,AMLODIPINE + INDAPAMIDE + PERINDOPRIL-A (default),KRKA,CO-DALNESSA,HU349,TAB 8/10/2.5 30,30,80%,1711.5,41.65,2149500,71650,89526675,41.65,2193731,73124,91368910,43.732,2193731,73124,95937355,45.815,2193731,73124,100505801,216520636.0,221089081.0,225657527.0,4568445.0,2.109935147243887,9136891.0,4.219870756337516
0,HU,AMLODIPINE + INDAPAMIDE + PERINDOPRIL-A (default),PROTERAPIA HUNGARI,COVERCARD PLUS,HU3987,FT 10/2.5/10 30,30,80%,1711.5,53.97,10359150,345305,559083326,53.97,10558882,351963,569862861,56.668,10558882,351963,598356004,59.367,10558882,351963,626849147,1172247535.5,1200740678.5,1229233821.5,28493143.0,2.43064217557487,56986286.0,4.86128435114974
0,HU,AMLODIPINE + INDAPAMIDE + PERINDOPRIL-A (default),KRKA,CO-DALNESSA,HU347,TAB 4/5/1.25 30,30,80%,897.75,24.22,5374830,179161,130178383,24.22,5377049,179235,130232120,25.431,5377049,179235,136743726,26.642,5377049,179235,143255332,291140341.25,297651947.25,304163553.25,6511606.0,2.236586648226991,13023212.0,4.473173296453982
0,HU,NIFEDIPINE-A (default),EGIS,CORDAFLEX,HU2684,FILM TABS 10MG 100,100,80%,626.85,1.575,1243700,12437,1958828,1.575,1229728,12297,1936821,1.654,1229728,12297,2033662,1.732,1229728,12297,2130503,9645195.45,9742036.45,9838877.45,96841.0,1.0040335678215833,193682.0,2.0080671356431665
0,HU,LIDOCAINE-M (default),EGIS,LIDOCAIN EGIS,HU143,SPRAY 10% 38G,1,Not reimbursed,0.0,3034.5,15492,15492,45530057,3034.5,18677,18677,56674691,3186.225,18677,18677,59508426,3337.95,18677,18677,62342160,56674691.0,59508426.0,62342160.0,2833735.0,5.000000794005211,5667469.0,9.999999823554399
0,HU,LIDOCAINE-M (default),EGIS,LIDOCAIN EGIS,HU4864,OINT 5% 20G,1,Not reimbursed,0.0,1471.05,38293,38293,54567362,1471.05,38579,38579,56752196,1544.602,38579,38579,59589805,1618.155,38579,38579,62427415,56752196.0,59589805.0,62427415.0,2837609.0,4.999998590362917,5675219.0,9.999998942772189
0,RU,SPITOMIN,PHARMPROEKT RF,HYDROXYZINE,RU164543,FILM C.TABS 25MG 25,25,EDL,,4.803,1844475,73779,11930739,4.803,1780882,71235,8553802,5.043,1780882,71235,8981492,5.283,1780882,71235,9409182,,,,,,,
0,RU,SPITOMIN,OTCPHARM,APHOBAZOL,RU81808,TABS 10MG 60,60,non EDL,,7.658,396662820,6611047,2963443292,7.658,139405723,2323429,1067507407,8.04,139405723,2323429,1120882777,8.423,139405723,2323429,1174258148,,,,,,,
0,RU,SPITOMIN,VALENTA PHARMACEUT,PHENAZEPAM,RU165417,OR.TAB.DISP. .5MG 50,50,non EDL,,7.913,3598650,71973,23962998,7.913,754906,15098,5973739,8.309,754906,15098,6272426,8.705,754906,15098,6571113,,,,,,,
0,RU,SPITOMIN,EGIS,SPITOMIN,RU120899,TABS 10MG 60,60,non EDL,,14.791,2658960,44316,40611734,14.791,3045516,50759,45046910,15.531,3009927,50165,46746517,16.27,3009927,50165,48972542,,,,,,,
0,RU,SPITOMIN,VALENTA PHARMACEUT,PHENAZEPAM,RU45199,TABS 1MG 50,50,EDL,,9.446,4479600,89592,31335689,9.446,4143406,82868,39137888,9.918,3778413,75568,37474744,10.39,3775835,75517,39232464,,,,,,,
0,RU,SPITOMIN,VERTEX ZAO RF,HYDROXYZINE-VERTEX,RU164827,FILM C.TABS 25MG 30,30,EDL,,4.899,133350,4445,657046,4.899,1635172,54506,8011037,5.144,1635172,54506,8411589,5.389,1632346,54412,8796912,,,,,,,
0,RU,SPITOMIN,ORGANIKA PHFO RF,ALPRAZOLAM,RU40735,TABS 1MG 50,50,non EDL,,21.337,2764250,55285,56174911,21.337,3166751,63335,67567973,22.404,3166751,63335,70946372,23.47,3166751,63335,74324771,,,,,,,
0,RU,SPITOMIN,VALENTA PHARMACEUT,PHENAZEPAM,RU46773,TABS 2.5MG 50,50,EDL,,4.58,1530800,30616,6888785,4.58,2933188,58664,13434052,4.809,2933188,58664,14105755,5.038,2929591,58592,14759338,,,,,,,
0,RU,SPITOMIN,MOSCOVSK.ENDOCR.ZD,SIBAZON,RU61216,TABS 5MG 20,20,EDL,,1.198,2842480,142124,3473287,1.198,2601668,130083,3117335,1.258,2575273,128764,3239995,1.318,2568129,128406,3384863,,,,,,,
0,RU,SPITOMIN,UCB,ATARAX,RU29059,FILM C.TABS 25MG 25,25,EDL,,5.935,56200700,2248028,662278342,5.935,4845955,193838,28762617,6.232,4844150,193766,30189499,6.529,4802227,192089,31353381,,,,,,,
0,RU,SPITOMIN,EGIS,GRANDAXIN,RU22172,TABS 50MG 20,20,non EDL,,20.332,9295120,464756,193582772,20.332,10034170,501708,204019194,21.349,10104909,505245,215730376,22.366,10263421,513171,229548485,,,,,,,
0,RU,SPITOMIN,UNIDENTIFIED MANUF,SIBAZON,RU34159,TABS 5MG 20,20,EDL,,1.125,1909200,95460,2190982,1.125,3901719,195086,4388292,1.181,3901719,195086,4607707,1.237,3901014,195051,4826249,,,,,,,
0,RU,SPITOMIN,EGIS,GRANDAXIN,RU75460,TABS 50MG 60,60,non EDL,,15.716,41467920,691132,673429963,15.716,37412235,623537,587976265,16.502,30179030,502984,498013036,17.288,27235292,453922,470837295,,,,,,,
0,RU,SPITOMIN,DALHIMFARM RF,TRANKVEZIPAM,RU88463,TABS 1MG 50,50,EDL,,2.523,8449100,168982,21514714,2.523,19508172,390163,49223872,2.649,19508172,390163,51685066,2.776,19508172,390163,54146260,,,,,,,
0,RU,SPITOMIN,BIOCOM ZAO RF,TOFISOPAM,RU167583,TABS 50MG 60,60,non EDL,,10.526,1177320,19622,12441085,10.526,2143439,35724,22560838,11.052,2158712,35979,23857673,11.578,2140435,35674,24782135,,,,,,,
0,RU,SPITOMIN,BIOCODEX,STRESAM,RU81750,CAPS 50MG 24,24,non EDL,,29.015,2178384,90766,60676733,29.015,2284439,95185,66281876,30.465,2284439,95185,69595970,31.916,2281056,95044,72802092,,,,,,,
0,RU,SPITOMIN,ORGANIKA PHFO RF,SIBAZON,RU29939,TABS 5MG 20,20,EDL,,1.099,893600,44680,1022951,1.099,2744322,137216,3015043,1.154,2739767,136988,3160540,1.209,2737046,136852,3307754,,,,,,,
0,RU,SPITOMIN,TATHIMFARM PREP.RF,MEBICAR,RU72475,TABS 300MG 20,20,non EDL,,17.916,3113120,155656,57461791,17.916,2668972,133449,47817283,18.812,2669587,133479,50219703,19.708,2701221,135061,53234544,,,,,,,
0,RU,SPITOMIN,VALENTA PHARMACEUT,PHENAZEPAM,RU155713,OR.TAB.DISP. 1MG 10,10,non EDL,,23.471,9096920,909692,157468653,23.471,1964682,196468,46113778,24.645,1964682,196468,48419467,25.819,1964682,196468,50725156,,,,,,,
0,RU,SPITOMIN,BIOCOM ZAO RF,TOFISOPAM,RU167584,TABS 50MG 20,20,non EDL,,14.303,316780,15839,4542842,14.303,2300451,115023,32902494,15.018,2297040,114852,34496385,15.733,2327252,116363,36614389,,,,,,,
0,RU,SPITOMIN,VALENTA PHARMACEUT,PHENAZEPAM,RU45198,TABS .5MG 50,50,EDL,,3.109,8753200,175064,25102571,3.109,639159,12783,1987140,3.264,639159,12783,2086497,3.42,639159,12783,2185854,,,,,,,
0,RU,SPITOMIN,TARCHOMIN ZF PLF,RELIUM,RU68787,FILM C.TABS 5MG 20,20,EDL,,1.653,1083420,54171,1860140,1.653,2399387,119969,3965803,1.735,2396891,119845,4159761,1.818,2378255,118913,4323962,,,,,,,
0,RU,SPITOMIN,OLAINFARM AS,ADAPTOL,RU76013,TABS 500MG 20,20,non EDL,,39.287,11292260,564613,462306575,39.287,11244163,562208,441749800,41.251,11240531,562027,463687462,43.216,11240531,562027,485767817,,,,,,,
0,RU,SPITOMIN,TATHIMFARM PREP.RF,MEBICAR,RU99205,TABS 500MG 20,20,non EDL,,29.57,2146880,107344,65699566,29.57,1626046,81302,48081494,31.048,1626046,81302,50485569,32.527,1626046,81302,52889644,,,,,,,
0,RU,SPITOMIN,VALENTA PHARMACEUT,PHENAZEPAM,RU155990,OR.TAB.DISP. 1MG 50,50,non EDL,,11.607,62102500,1242050,508429520,11.607,2777883,55558,32243765,12.188,2771631,55433,33779766,12.768,2804842,56097,35812358,,,,,,,
0,RU,SPITOMIN,TATHIMFARM PREP.RF,PHENZITAT,RU99592,TABS 1MG 50,50,EDL,,1.563,11736950,234739,28336127,1.563,1239764,24795,1937812,1.641,1254879,25098,2059509,1.719,1254879,25098,2157581,,,,,,,
0,RU,SPITOMIN,GRINDEX,ZOLOMAKS,RU120326,TABS 1MG 50,50,non EDL,,21.126,1474900,29498,30159339,21.126,1521244,30425,32137986,22.182,1521244,30425,33744885,23.239,1510295,30206,35097348,,,,,,,
0,RU,SPITOMIN,ORGANIKA PHFO RF,MEZAPAM,RU25934,TABS 10MG 50,50,non EDL,,20.989,924600,18492,18848625,20.989,1815509,36310,38106236,22.039,1815509,36310,40011548,23.088,1802337,36047,41612735,,,,,,,
0,RU,SPITOMIN,CANONPHARMA PRODUC,HYDROXYZINE CANON,RU122808,FILM C.TABS 25MG 25,25,EDL,,4.243,2166700,86668,14522302,4.243,1418037,56721,6016634,4.455,1429137,57165,6366914,4.667,1429137,57165,6670101,,,,,,,
0,RU,SPITOMIN,ORGANIKA PHFO RF,NOZEPAM,RU29871,TABS 10MG 50,50,EDL,,2.152,1867350,37347,4029655,2.152,2764530,55291,5949654,2.26,2764530,55291,6247137,2.367,2752099,55042,6515191,,,,,,,
0,RU,SPITOMIN,BIOCODEX,STRESAM,RU83106,CAPS 50MG 60,60,non EDL,,21.114,7701180,128353,145148121,21.114,7889204,131487,166570912,22.169,7889204,131487,174899457,23.225,7889204,131487,183228003,,,,,,,
0,HU,LIDOCAINE-F (default),EGIS,LIDOCAIN EGIS,HU6325,V.SC 1% 10 10ML,10,Not reimbursed,0.0,333.27,139980,13998,44615210,333.27,143603,14360,47858418,349.934,143603,14360,50251339,366.597,143603,14360,52644260,47858418.0,50251339.0,52644260.0,2392921.0,5.000000208949657,4785842.0,10.000000417899313
0,HU,LIDOCAINE-F (default),EGIS,LIDOCAIN EGIS,HU1024,AMP S.C 2% 10 2ML,10,Not reimbursed,0.0,163.275,124340,12434,19456672,163.275,142763,14276,23309664,171.439,142646,14265,24455041,179.603,142646,14265,25619567,23309664.0,24455041.0,25619567.0,1145377.0,4.913743072401215,2309903.0,9.909636621102733
0,HU,SORBIFER,TEOFARMA,FERROGRAD FOLIC,HU2671,FILM TABS 105MG 30,30,25%,190.05,19.25,2400510,80017,46209818,19.25,2684323,89477,51673210,20.213,2562963,85432,51803895,21.175,2562963,85432,54270747,68678313.85,68040246.6,70507098.6,-638067.25,-0.9290665629817294,1828784.75,2.6628270956014455
0,HU,SORBIFER,WORWAG,NEO-FERRO FOLGAMMA,HU413,TABS 100,100,Therapy fix,373.8,17.745,16839700,168397,298820476,17.745,17825907,178259,316320715,18.632,17441863,174419,324981146,19.52,17441863,174419,340456439,382953929.2,390178968.2,405654261.2,7225039.0,1.8866601042828521,22700332.0,5.927692672437528
0,HU,SORBIFER,WORWAG,NEO-FERRO FOLGAMMA,HU5809,TABS 50,50,Therapy fix,186.9,18.543,14432000,288640,267612576,18.543,14690860,293817,272412621,19.47,14690860,293817,286033252,20.397,14690860,293817,299653883,327327018.3,340947649.3,354568280.3,13620631.0,4.161169178987997,27241262.0,8.322338357975994
0,HU,SORBIFER,PHYTOTEC HUN.KFT.,MALTOFER,HU6066,TABS CHEW. 100MG 30,30,Not reimbursed,0.0,94.325,6590280,219676,607352569,94.325,7412703,247090,699203250,99.041,7412703,247090,734163412,103.758,7412703,247090,769123575,699203250.0,734163412.0,769123575.0,34960162.0,4.999999928490035,69920325.0,10.0
0,HU,SORBIFER,G.L. PHARMA GMBH,FERRETAB FORT PL C,HU4278,H.CAPS 30,30,Not reimbursed,0.0,51.135,1219110,40637,61708231,51.135,1573870,52462,80479855,53.692,6313760,210459,338996812,56.248,6313760,210459,355139517,80479855.0,338996812.0,355139517.0,258516957.0,321.2194616901335,274659662.0,341.27753088024326
0,HU,SORBIFER,PHYTOTEC HUN.KFT.,MALTOFER FOLIC,HU6071,TABS CHEW. 30,30,Therapy fix,303.45,55.125,9011970,300399,496784846,55.125,9017567,300586,497093383,57.881,9017567,300586,521948052,60.638,9017567,300586,546802721,588306204.7,613160873.7,638015542.7,24854669.0,4.224784440727487,49709338.0,8.449568881454974
0,HU,SORBIFER,TEOFARMA,FERRO-GRADUMET,HU2672,FILM TABS 105MG 30,30,25%,180.6,18.06,362430,12081,6545486,18.06,394511,13150,7124876,18.963,458016,15267,8685355,19.866,458016,15267,9098944,9499766.0,11442575.2,11856164.2,1942809.1999999993,20.451126901441565,2356398.1999999993,24.804802560399903
0,HU,SORBIFER,EGIS,SORBIFER DURULES,HU3441,FILM TABS 50,50,25%,283.5,16.968,8910600,178212,151195061,16.968,9597352,191947,162847863,17.816,9961163,199223,177472064,18.665,9961163,199223,185923114,217264837.5,233951784.5,242402834.5,16686947.0,7.68046371056246,25137997.0,11.570209560486289
0,HU,SORBIFER,G.L. PHARMA GMBH,FERRETAB-COMP EP,HU5558,RET.HARD CAP 30,30,Not reimbursed,0.0,29.75,677310,22577,20144156,29.75,736919,24564,21923353,31.238,736919,24564,23019521,32.725,736919,24564,24115689,21923353.0,23019521.0,24115689.0,1096168.0,5.000001596471123,2192336.0,10.000003192942247
0,HU,PREGABALIN-A (default),EGIS,PRABEGIN,HU4325,HARD CAPSULE 150MG 56,56,0%,0.0,82.144,741104,13234,69939591,82.144,759662,13565,62401466,86.251,759662,13565,65521539,90.358,759662,13565,68641612,62401466.0,65521539.0,68641612.0,3120073.0,4.999999519242064,6240146.0,9.999999038484129
0,HU,PREGABALIN-A (default),TEVA,PREGABALIN-TEVA,HU4329,HARD CAPSULE 150MG 56,56,0%,0.0,82.144,679392,12132,61173888,82.144,724152,12931,59484554,86.251,724152,12931,62458781,90.358,724152,12931,65433009,59484554.0,62458781.0,65433009.0,2974227.0,4.999998823223924,5948455.0,9.999999327556528
0,HU,PREGABALIN-A (default),UPJOHN EEVS,LYRICA,HU1633,CAPS 75MG 56,56,0%,0.0,65.588,4020128,71788,297294908,65.588,4022031,71822,263794982,68.867,4022031,71822,276984732,72.146,4022031,71822,290174481,263794982.0,276984732.0,290174481.0,13189750.0,5.000000341174041,26379499.0,10.000000303265814
0,HU,PREGABALIN-A (default),EGIS,PRABEGIN,HU4342,HARD CAPSULE 75MG 56,56,0%,0.0,54.694,1080744,19299,67797180,54.694,1233784,22032,67480269,57.428,1207866,21569,69365843,60.163,1207866,21569,72668978,67480269.0,69365843.0,72668978.0,1885574.0,2.7942597561370124,5188709.0,7.689223941890333
0,HU,PREGABALIN-A (default),UPJOHN EEVS,LYRICA,HU1444,CAPS 150MG 56,56,0%,0.0,92.494,5185544,92599,555157756,92.494,5142819,91836,475678658,97.118,5142819,91836,499462591,101.743,5142819,91836,523246524,475678658.0,499462591.0,523246524.0,23783933.0,5.000000021022596,47567866.0,10.000000042045192
0,HU,PREGABALIN-A (default),GEDEON RICHTER,PREGABALIN RICHTER,HU4344,HARD CAPSULE 75MG 56,56,0%,0.0,59.494,971040,17340,64906981,59.494,956058,17072,56879453,62.468,956058,17072,59723426,65.443,956058,17072,62567398,56879453.0,59723426.0,62567398.0,2843973.0,5.000000615336438,5687945.0,9.999999472568767
0,HU,CLOPAMIDE + PINDOLOL-A (default),EGIS,VISKALDIX,HU604,TABS 15MG 20,20,80%,698.25,8.715,536020,26801,4671414,8.715,533147,26657,4646379,9.151,533147,26657,4878698,9.586,533147,26657,5111017,23259629.25,23491948.25,23724267.25,232319.0,0.9988078378334427,464638.0,1.9976156756668855
0,HU,AMINOPHENAZONE + PHENOBARBITAL-H (default),EGIS,GERMICID-C,HU195,SUPP BABY 6,6,Not reimbursed,0.0,211.75,305358,50893,64613691,211.75,356469,59411,75482278,222.338,356301,59384,79219162,232.925,356301,59384,82991503,75482278.0,79219162.0,82991503.0,3736884.0,4.9506772967291734,7509225.0,9.948328533487025
0,HU,ALBUMEN + BISMUTH + KAOLIN-A (default),EGIS,BOLUS ADSTRINGENS,HU594,TABS 150MG 50,50,Not reimbursed,0.0,39.963,5945350,118907,236644536,39.963,8394510,167890,335469794,41.961,8394510,167890,352243284,43.959,8394510,167890,369016774,335469794.0,352243284.0,369016774.0,16773490.0,5.0000000894268295,33546980.0,10.000000178853659
0,HU,ACICLOVIR-M (default),STADA,ACICLOVIR AL,HU1996,CREAM 50MG 1G 2G,1,Not reimbursed,0.0,1476.3,90067,90067,128909470,1476.3,76429,76429,112832129,1550.115,76181,76181,118089789,1623.93,76149,76149,123661103,112832129.0,118089789.0,123661103.0,5257660.0,4.659718864296179,10828974.0,9.597420607032948
0,HU,ACICLOVIR-M (default),GSK-CONSUMER,ZOVIRAX,HU961,AJAKH.CREAM 5% 2G,1,Not reimbursed,0.0,1840.65,149930,149930,267175171,1840.65,66371,66371,122165638,1932.682,66598,66598,128712593,2024.715,66598,66598,134841764,122165638.0,128712593.0,134841764.0,6546955.0,5.359080595150659,12676126.0,10.376179593152045
0,HU,EPINEPHRINE + LIDOCAINE-F (default),EGIS,LIDOCAIN ADREN,HU1023,AMP S.C 2% 10 10ML,10,Not reimbursed,0.0,217.875,209430,20943,43779224,217.875,176111,17611,38370277,228.769,176111,17611,40288791,239.662,176111,17611,42207305,38370277.0,40288791.0,42207305.0,1918514.0,5.000000390927592,3837028.0,10.000000781855183
0,HU,EPINEPHRINE + LIDOCAINE-F (default),EGIS,LIDOCAIN ADREN,HU1025,AMP S.C 2% 100 2ML,100,Not reimbursed,0.0,87.15,1408200,14082,119179868,87.15,1334631,13346,116313074,91.508,1334631,13346,122128728,95.865,1334631,13346,127944381,116313074.0,122128728.0,127944381.0,5815654.0,5.000000257924573,11631307.0,9.99999965610057
0,HU,PYRIDOXINE-A (default),EGIS,VITAMIN B6,HU739,TABS 20MG 20,20,Not reimbursed,0.0,27.143,2229000,111450,60432386,27.143,2486139,124307,67480018,28.5,2486139,124307,70854019,29.857,2486139,124307,74228020,67480018.0,70854019.0,74228020.0,3374001.0,5.000000148192017,6748002.0,10.000000296384034
0,HU,PYRIDOXINE-A (default),BERES,BERES B6 VITAMIN,HU745,TABS 20MG 30,30,0%,0.0,13.685,7866810,262227,107657295,13.685,8954987,298500,122548999,14.369,8954987,298500,128676449,15.054,8954987,298500,134803899,122548999.0,128676449.0,134803899.0,6127450.0,5.000000040800007,12254900.0,10.000000081600014
0,HU,LEVOMEPROMAZINE-A (default),EGIS,TISERCIN,HU3199,FILM TABS 25MG 50,50,Not reimbursed,0.0,26.418,1099350,21987,21098128,26.418,1036584,20732,27384480,27.739,1036584,20732,28753704,29.06,1036584,20732,30122928,27384480.0,28753704.0,30122928.0,1369224.0,5.0,2738448.0,10.0
0,HU,GABAPENTIN-A (default),GEDEON RICHTER,GORDIUS,HU1555,CAPS 400MG 100,100,0%,0.0,77.217,3422300,34223,264259739,77.217,3467492,34675,267749330,81.078,3467492,34675,281136797,84.939,3467492,34675,294524263,267749330.0,281136797.0,294524263.0,13387467.0,5.000000186741831,26774933.0,10.0
0,HU,GABAPENTIN-A (default),WORWAG,GABAGAMMA,HU1525,CAPS 300MG 100,100,0%,0.0,63.504,1420600,14206,90213782,63.504,1456790,14568,92512016,66.679,1456790,14568,97137617,69.854,1456790,14568,101763218,92512016.0,97137617.0,101763218.0,4625601.0,5.000000216188133,9251202.0,10.000000432376266
0,HU,GABAPENTIN-A (default),GEDEON RICHTER,GORDIUS,HU1526,CAPS 300MG 100,100,0%,0.0,63.504,4068300,40683,258353323,63.504,4053313,40533,257401574,66.679,4053313,40533,270271653,69.854,4053313,40533,283141732,257401574.0,270271653.0,283141732.0,12870079.0,5.000000116549404,25740158.0,10.000000233098808
0,HU,GABAPENTIN-A (default),GEDEON RICHTER,GORDIUS,HU1561,CAPS 400MG 50,50,0%,0.0,76.377,902000,18040,68892054,76.377,883685,17674,67493236,80.196,883685,17674,70867898,84.015,883685,17674,74242560,67493236.0,70867898.0,74242560.0,3374662.0,5.00000029632599,6749324.0,10.00000059265198
0,HU,GABAPENTIN-A (default),GEDEON RICHTER,GORDIUS,HU1534,CAPS 300MG 50,50,0%,0.0,63.084,1692600,33852,106775978,63.084,1777103,35542,112106779,66.238,1777103,35542,117712118,69.392,1777103,35542,123317456,112106779.0,117712118.0,123317456.0,5605339.0,5.000000044600336,11210677.0,9.999999197193954
0,HU,NITROGLYCERIN-J (default),SANDOZ,NITRODERM TTS,HU6800,PATCH TRD 10 50MG 30,30,Molecule fix,2075.85,17.29,1115790,37193,19292009,17.29,1071053,35702,18518502,18.155,1078355,35945,19576995,19.019,1078355,35945,20509233,92630498.7,94193423.25,95125661.25,1562924.549999997,1.68726777026409,2495162.549999997,2.693672802173953
0,HU,NITROGLYCERIN-J (default),EGIS,NITROMINT,HU4965,PATCH.NT 10 32MG 30,30,Molecule fix,2075.85,30.275,567900,18930,17193172,30.275,558362,18612,16904406,31.789,558362,18612,17749627,33.302,558362,18612,18594847,55540126.199999996,56385347.199999996,57230567.199999996,845221.0,1.5218204527594323,1690441.0,3.0436391050188147
0,HU,NITROGLYCERIN-J (default),SANDOZ,NITRODERM TTS,HU6802,PATCH TRD 5 25MG 30,30,Molecule fix,1681.05,14.0,7021920,234064,98306880,14.0,6774254,225808,94839551,14.7,7050521,235017,103642666,15.4,7050521,235017,108578031,474434089.4,498717993.84999996,503653358.84999996,24283904.449999988,5.118499069219706,29219269.449999988,6.158762640128277
0,HU,NITROGLYCERIN-J (default),EGIS,NITROMINT,HU4966,PATCH.NT 5 16MG 30,30,Molecule fix,1681.05,24.5,3419910,113997,83787795,24.5,3430010,114334,84035236,25.725,3429672,114322,88228303,26.95,3042786,101426,82003072,276236406.7,280409301.1,252505249.29999998,4172894.4000000358,1.5106243416103762,-23731157.400000006,-8.590886944809077
0,HU,KALDYUM,BAUSCH HEALTH,KALIUM-R,HU6120,TABS L.A 1G 30,30,25%,178.5,17.745,18261420,608714,324048898,17.745,20583239,686108,365249574,18.632,20583239,686108,383512053,19.52,20583239,686108,401774531,487719852.0,505982331.0,524244809.0,18262479.0,3.7444608672603303,36524957.0,7.488921529484922
0,HU,KALDYUM,NATURLAND,TABL.TRIK.CITR.NAT,HU3935,FONOVII 20,20,25%,149.1,22.418,275920,13796,6003020,22.418,271657,13583,6089873,23.538,271657,13583,6394367,24.659,271657,13583,6698861,8115098.3,8419592.3,8724086.3,304494.00000000093,3.752191147210145,608988.0000000009,7.504382294420278
0,HU,KALDYUM,BAUSCH HEALTH,KALIUM-R,HU6136,TABS L.A 50,50,25%,274.05,16.464,6790850,135817,111804554,16.464,22720237,454405,374065988,17.287,22720237,454405,392769287,18.11,22720237,454405,411472587,498595678.25,517298977.25,536002277.25,18703299.0,3.75119557105788,37406599.0,7.502391342679073
0,HU,KALDYUM,EGIS,KALDYUM,HU1697,CAPS L.A 600MG 50,50,25%,197.4,11.802,54203800,1084076,639713248,11.802,56349602,1126992,665038006,12.392,56349602,1126992,698289906,12.982,56349602,1126992,731541806,887506226.8,920758126.8,954010026.8,33251900.0,3.7466666707109573,66503800.0,7.4933333414219145
